crop_id,crop_common_name,crop_genus,crop_specie,crop_group,crop_subgroup,max_rooting_depth,depletion_fraction,is_avg_depth,initial_kc,mid_kc,end_kc,max_height,is_avg_kc,nutrient_notes,percentrefuse,refuse,protein,lipid,energy,ca,fe,mg,ph,k,na,zn,cu,fl,mn,se,vita_rae,vite,vitc,thiamin,riboflavin,niacin,pantothenic,vitb6,folate,vitb12,vitk,is_avg_nutrient,farm_id,user_added,deleted,nutrient_credits,created_by_user_id,updated_by_user_id,created_at,updated_at,crop_translation_key,crop_photo_url,reviewed,can_be_cover_crop,planting_depth,yield_per_area,average_seed_weight,yield_per_plant,lifecycle,seeding_type,needs_transplant,germination_days,transplant_days,harvest_days,termination_days,planting_method,plant_spacing,seeding_rate,hs_code_id
1211,Chickpea (gram pea) - Desi,Cicer,arietinum     ,Leguminous crops,Leguminous crops,0.8,0.5,,0.4,1,0.35,0.4,,,,,20.47,6.04,378,57,4.31,79,252,718,24,2.76,0.656,,21.306,,3,,4,0.477,0.212,1.541,,0.535,557,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,50,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Chickpea (gram pea) - Desi,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,71320
37,Lentil,Lens,culinaris,Leguminous crops,Lentils,0.7,0.5,,0.4,1.1,0.3,0.5,,,,,24.63,1.06,352,35,6.51,47,281,677,6,3.27,0.754,,1.393,,2,,4.5,0.873,0.211,2.605,,0.54,479,,,,,,,40,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,LENTIL,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/lentil.webp,true,true,0.025400000000,0.173000000000,0.000050000000,0.230000000000,ANNUAL,SEED,,10,,70,,,0.025400000000,,7134000
38,Groundnut (peanut),Arachis,hypogaea,Oilseed crops and oleaginous fruits,Oilseed crops and oleaginous fruits,0.75,0.5,,0.4,1.15,0.6,0.4,,,,,25.8,49.24,567,92,4.58,168,376,705,18,3.27,1.144,,1.934,,,,,0.64,0.135,12.066,,0.348,240,,,,,,,80,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,GROUNDNUT_PEANUT,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/groundnut_peanut.webp,true,,,0.170000000000,,,ANNUAL,SEED,,,,,,,,,1202
39,Safflower,Carthamus,tinctorius,Oilseed crops and oleaginous fruits,Other temporary oilseed crops,1.5,0.6,,0.35,1.15,0.25,0.8,,,49,,16.18,38.45,517,78,4.9,353,644,687,3,5.05,1.747,,2.014,,3,,,1.163,0.415,2.284,,1.17,160,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,SAFFLOWER,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/safflower.webp,true,true,,0.080000000000,0.000030000000,,ANNUAL,SEED,,,,,,,,,151219
40,Soybean,Glycine,max,Oilseed crops and oleaginous fruits,Oilseed crops and oleaginous fruits,0.95,0.5,,0.4,1.15,0.5,0.7,,,,,36.49,19.94,446,277,15.7,280,704,1797,2,4.89,1.658,,2.517,,1,,6,0.874,0.87,1.623,,0.377,375,,,,,,,80,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,SOYBEAN,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/soybean.webp,true,true,0.035000000000,0.270000000000,0.000130000000,0.090000000000,ANNUAL,SEED,,8,,50,,,0.075000000000,0.005604000000,120190
1207,Soybean - Gaia,Glycine,max     ,Oilseed crops and oleaginous fruits,Other temporary oilseed crops,0.95,0.5,,0.4,1.15,0.5,0.7,,,,,36.49,19.94,446,277,15.7,280,704,1797,2,4.89,1.658,,2.517,,1,,6,0.874,0.87,1.623,,0.377,375,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,80,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Soybean - Gaia,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/soybean.webp,,,,,,,ANNUAL,SEED,,,,,,,,,120190
1205,Soybean - Cha Kura Kake ,Glycine,max     ,Oilseed crops and oleaginous fruits,Other temporary oilseed crops,0.95,0.5,,0.4,1.15,0.5,0.7,,,,,36.49,19.94,446,277,15.7,280,704,1797,2,4.89,1.658,,2.517,,1,,6,0.874,0.87,1.623,,0.377,375,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,80,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Soybean - Cha Kura Kake ,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/soybean.webp,,,,,,,ANNUAL,SEED,,,,,,,,,120190
1735,tonka truck ,,,Oilseed crops and oleaginous fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca713386-3050-11ec-b23b-0242ac130002,true,,,9fd36d4a-304d-11ec-addd-0242ac130002,9fd36d4a-304d-11ec-addd-0242ac130002,2021-10-19 14:14:28.311+00,2021-10-19 14:14:28.311+00,tonka truck ,https://litefarmbeta.nyc3.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
41,Sunflower (girasol),Helianthus,annuus,Oilseed crops and oleaginous fruits,Other temporary oilseed crops,1.5,0.6,,0.35,1.15,0.25,0.8,,,46,,20.78,51.46,584,78,5.25,325,660,645,9,5,1.8,,1.95,,3,,1.4,1.48,0.355,8.335,,1.345,227,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,SUNFLOWER,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/sunflower-girasol.webp,true,true,0.007500000000,0.180000000000,0.000070000000,,ANNUAL,SEED,,10,,,,,0.650000000000,0.001121000000,120600
42,Olive,Olea,europaea,Oilseed crops and oleaginous fruits,Permanent oilseed crops,1.45,0.65,,0.65,0.7,0.7,4,,,,,0.84,10.68,115,88,3.3,4,3,8,735,0.22,0.251,,0.02,,20,,0.9,0.003,,0.037,,0.009,,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,OLIVE,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/olive.webp,true,,,0.795000000000,,50.000000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,180,,,,,70992
43,Sesame,Sesamum,indicum,Oilseed crops and oleaginous fruits,Other temporary oilseed crops,1.25,0.6,,0.35,1.1,0.25,1,,,,,20.45,61.21,631,60,6.36,345,667,370,47,6.73,1.4,,1.44,,3,,,0.699,0.09,5.8,,0.4,115,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,SESAME,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/sesame.webp,true,true,0.025400000000,0.140000000000,,,ANNUAL,SEED,true,,,90,,,0.150000000000,0.000336000000,33049910
44,Sisal,Agave,sisalana,Other crops,Fibre crops,0.75,0.8,,0.35,0.6,0.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,SISAL,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/sisal.webp,true,,,0.250000000000,,,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,100790
45,Cotton (all varieties),Gossypium,spp.,Other crops,Fibre crops,1.35,0.65,,0.35,1.15,0.6,1.3,,,,,32.59,36.29,506,100,5.4,440,800,1350,25,6,1.2,,2.181,,22,,9,0.75,0.255,3,,0.782,233,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,COTTON_ALL_VARIETIES,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/cotton_all_varieties.webp,true,,,0.157000000000,,,ANNUAL,SEED,,,,,,,,,520100
1336,Cotton (all varieties) - my cotton,Gossypium,spp.     ,Other crops,Fibre crops,1.35,0.5,,0.35,1.15,0.6,1.3,,,50,,32.59,36.29,506,100,5.4,440,800,1350,25,6,1.2,1,2.181,1,22,1,9,0.75,0.255,3,1,0.782,233,,1,,8ccef970-638a-11eb-a290-22000ab2b8c4,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Cotton (all varieties) - my cotton,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,520100
46,Rubber,Hevea,brasiliensis,Other crops,Rubber,1.25,0.4,,0.95,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,RUBBER,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/rubber.webp,true,,,0.250000000000,,8.620000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,4001
47,Flax for fibre,Linum,usitatissimum,Other crops,Fibre crops,1.25,0.5,,0.35,1.1,0.25,1.2,,,,,18.29,42.16,534,255,5.73,392,642,813,30,4.34,1.22,,2.482,,,,0.6,1.644,0.161,3.08,,0.473,87,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,FLAX_,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/flax_for_fibre.webp,true,,0.027500000000,0.070000000000,0.000010000000,,ANNUAL,SEED,,,,90,,,,,5306
48,Sweet potato,Ipomoea,batatas,High starch root/tuber crops,High starch root/tuber crops,0.5,0.35,,0.5,1.15,0.754,0.6,,,28,,1.57,0.05,86,30,0.61,25,47,337,55,0.3,0.151,,0.258,,709,,2.4,0.078,0.061,0.557,,0.209,11,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,SWEET_POTATO,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/sweet_potato.webp,true,,0.088900000000,1.221000000000,,1.360000000000,ANNUAL,SEEDLING_OR_PLANTING_STOCK,true,,,90,,BED_METHOD,0.355600000000,,7142000
49,Cassava,Manihot,esculenta,Potatoes and yams,High starch root/tuber crops,0.75,0.38,,0.3,0.803,0.3,1,,,16,,1.36,0.28,160,16,0.27,21,27,271,14,0.34,0.1,,0.384,,1,,20.6,0.087,0.048,0.854,,0.088,27,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,CASSAVA_MANIOC,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/cassava.webp,true,,,2.250000000000,,2.250000000000,ANNUAL,SEEDLING_OR_PLANTING_STOCK,true,,,180,,,,,190300
50,Potato,Solamum,tuberosum,High starch root/tuber crops,High starch root/tuber crops,0.5,0.35,,0.5,1.15,0.754,0.6,,,25,,2.14,0.08,79,13,0.86,23,55,417,5,0.29,0.103,,0.157,,,,5.7,0.082,0.033,1.035,,0.345,14,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,POTATO,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/potato.webp,true,,0.080000000000,1.881000000000,,0.160000000000,ANNUAL,SEEDLING_OR_PLANTING_STOCK,,12,,70,,ROW_METHOD,0.300000000000,,70993
1299,Sweet potato - Rojo,Ipomoea,batatas     ,Potatoes and yams,High starch root/tuber crops,0.5,0.5,,0.5,1.15,0.754,0.6,,,50,,1.57,0.05,86,30,0.61,25,47,337,55,0.3,0.151,1,0.258,1,709,1,2.4,0.078,0.061,0.557,1,0.209,11,,1,,980033a6-2841-11eb-b1d5-22000b479377,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Sweet potato - Rojo,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/sweet_potato.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70993
1506,555 Potato,,,Potatoes and yams,,0.58,,,5,5,0.6,0.37,,,,,5,0.16,103.33,20.83,0.84,24.67,61,481,20,0.34,0.14,,0.29,,120.33,,8.7,0.1,0.04,0.88,,0.25,72.5,,,,c4b562fa-045e-11ec-b69e-0242ac130003,true,,,a28d7c1c-045e-11ec-abf8-0242ac130003,a28d7c1c-045e-11ec-abf8-0242ac130003,2021-08-24 21:46:25.075+00,2021-08-24 21:46:25.075+00,555 Potato,https://litefarmbeta.nyc3.digitaloceanspaces.com//default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70993
1106,Potato - Russet,Solamum,tuberosum     ,Potatoes and yams,High starch root/tuber crops,0.5,0.35,,0.5,1.15,0.754,0.6,,,25,,2.14,0.08,79,13,0.86,23,55,417,5,0.29,0.103,,0.157,,,,5.7,0.082,0.033,1.035,,0.345,14,,,,392dcd3c-42fc-11ea-a6f7-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Potato - Russet,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/potato.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70993
1135,Potato - monnalisa,Solamum,tuberosum     ,Potatoes and yams,High starch root/tuber crops,0.5,0.35,,0.5,1.15,0.754,0.6,,,25,,2.14,0.08,79,13,0.86,23,55,417,5,0.29,0.103,,0.157,,,,5.7,0.082,0.033,1.035,,0.345,14,,,,15e79e32-5875-11ea-a274-22000a946868,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Potato - monnalisa,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/potato.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70993
1151,Potato - German Butter, Kennebec and Warba,Solamum,tuberosum     ,Potatoes and yams,High starch root/tuber crops,0.5,0.35,,0.5,1.15,0.754,0.6,,,25,,2.14,0.08,79,13,0.86,23,55,417,5,0.29,0.103,,0.157,,,,5.7,0.082,0.033,1.035,,0.345,14,,,,23759a6a-6f66-11ea-b9c3-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Potato - German Butter, Kennebec and Warba,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/potato.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70993
1173,Potato - Warba,Solamum,tuberosum     ,Potatoes and yams,High starch root/tuber crops,0.5,0.35,,0.5,1.15,0.754,0.6,,,25,,2.14,0.08,79,13,0.86,23,55,417,5,0.29,0.103,,0.157,,,,5.7,0.082,0.033,1.035,,0.345,14,,,,3b5d50f8-5b68-11ea-8d8e-22000a946868,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Potato - Warba,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/potato.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70993
1300,Potato - Camote Rojo,Solamum,tuberosum     ,Potatoes and yams,High starch root/tuber crops,0.5,0.5,,0.5,1.15,0.754,0.6,,,50,,2.14,0.08,79,13,0.86,23,55,417,5,0.29,0.103,1,0.157,1,,1,5.7,0.082,0.033,1.035,1,0.345,14,,1,,674b1ebe-1271-11eb-b723-22000bb9251f,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Potato - Camote Rojo,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/potato.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70993
1762,Back button test crop,,,Beverage and spice crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39bf12e0-de89-11eb-bcd8-0242ac120002,true,,,664d6132-9658-11eb-b092-121a0e444ae7,664d6132-9658-11eb-b092-121a0e444ae7,2022-01-05 00:10:03.471+00,2022-01-05 00:10:03.471+00,Back button test crop,https://litefarmbeta.nyc3.digitaloceanspaces.com/default_crop/v2/default.webp,,true,,,,,ANNUAL,SEED,,,,,,,,,
1736,Crazy crop,,,Oilseed crops and oleaginous fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,9386af92-304e-11ec-b382-0242ac130002,true,,,b4146330-3044-11ec-89da-0242ac130002,b4146330-3044-11ec-89da-0242ac130002,2021-10-19 18:59:23.383+00,2021-10-19 18:59:23.383+00,Crazy crop,https://litefarmbeta.nyc3.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
51,Sugarcane for sugar or alcohol,Saccharum,officinarum,Sugar crops,Sugar crops,1.6,0.65,,0.4,1.25,0.75,3,,,,,,,399,12,0.37,2,1,29,3,0.03,0.009,,0.046,,,,,,,,,,,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,SUGARCANE,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/sugarcane_for_sugar_or_alcohol.webp,true,,,6.500000000000,,,ANNUAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,121930
52,Onion, yellow/white,Allium,cepa,Vegetables and melons,Root, bulb or tuberous vegetables,0.45,0.3,,1.05,1.05,0.75,0.4,,,10,,1.1,0.1,40,23,0.21,10,29,146,4,0.17,0.039,,0.129,,,,7.4,0.046,0.027,0.116,,0.12,19,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,ONION,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/onion-dry.webp,true,,0.007500000000,3.037000000000,0.000010000000,0.230000000000,ANNUAL,SEED,true,10,63,90,,,0.080000000000,,7122000
53,Garlic, dry,Allium,sativum,Vegetables and melons,Root, bulb or tuberous vegetables,0.4,0.3,,0.7,1,0.7,0.3,,,13,,6.36,0.5,149,181,1.7,25,153,401,17,1.16,0.299,,1.672,,,,31.2,0.2,0.11,0.7,,1.235,3,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,GARLIC,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/garlic.webp,true,,0.035000000000,,,0.250000000000,ANNUAL,SEEDLING_OR_PLANTING_STOCK,,28,,180,,ROW_METHOD,0.125000000000,,7032000
54,Celery,Apium,graveolens,Vegetables and melons,Leafy or stem vegetables,0.4,0.2,,0.7,1.05,1,0.6,,,11,,0.69,0.17,16,40,0.2,11,24,260,80,0.13,0.035,,0.103,,22,,3.1,0.021,0.057,0.32,,0.074,36,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,CELERY,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/celery.webp,true,,0.006300000000,,0.000010000000,0.680000000000,ANNUAL,SEED,true,16,77,85,,ROW_METHOD,0.300000000000,,70940
1096,Celery - yes,Apium,graveolens     ,Vegetables and melons,Leafy or stem vegetables,0.4,0.2,,0.7,1.05,1,0.6,,,11,,0.69,0.17,16,40,0.2,11,24,260,80,0.13,0.035,,0.103,,22,,3.1,0.021,0.057,0.32,,0.074,36,,,,8cbafe3e-17b4-11ea-8261-22000b628b95,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Celery - yes,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/celery.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70940
55,Celeriac,Apium,graveolens var. rapaceum,Vegetables and melons,Root, bulb or tuberous vegetables,0.4,0.2,,0.7,1.05,1,0.6,,,14,,1.5,0.3,42,43,0.7,20,115,300,100,0.33,0.07,,0.158,,,,8,0.05,0.06,0.7,,0.165,8,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,CELERIAC,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/celeriac.webp,true,,0.006300000000,,0.000010000000,0.680000000000,ANNUAL,SEED,true,16,77,100,,,0.300000000000,,7069010
56,Asparagus,Asparagus,officinalis,Vegetables and melons,Leafy or stem vegetables,1.5,0.45,,0.5,0.957,0.3,0.5,,,47,,2.2,0.12,20,24,2.14,14,52,202,2,0.54,0.189,,0.158,,38,,5.6,0.143,0.141,0.978,,0.091,52,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,ASPARAGUS,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/asparagus.webp,true,,0.010000000000,0.325000000000,0.000040000000,0.570000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,14,50,1095,,BED_METHOD,0.500000000000,0.000350000000,70920
1104,Asparagus - unknown,Asparagus,officinalis     ,Vegetables and melons,Leafy or stem vegetables,1.5,0.45,,0.5,0.957,0.3,0.5,,,47,,2.2,0.12,20,24,2.14,14,52,202,2,0.54,0.189,,0.158,,38,,5.6,0.143,0.141,0.978,,0.091,52,,,,b4c9ceb6-2e6e-11ea-9a69-22000b628b95,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Asparagus - unknown,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/asparagus.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70920
1109,Asparagus - Early bloom,Asparagus,officinalis     ,Vegetables and melons,Leafy or stem vegetables,1.5,0.45,,0.5,0.957,0.3,0.5,,,47,,2.2,0.12,20,24,2.14,14,52,202,2,0.54,0.189,,0.158,,38,,5.6,0.143,0.141,0.978,,0.091,52,,,,392dcd3c-42fc-11ea-a6f7-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Asparagus - Early bloom,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/asparagus.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70920
1154,Asparagus - Knight,Asparagus,officinalis     ,Vegetables and melons,Leafy or stem vegetables,1.5,0.45,,0.5,0.957,0.3,0.5,,,47,,2.2,0.12,20,24,2.14,14,52,202,2,0.54,0.189,,0.158,,38,,5.6,0.143,0.141,0.978,,0.091,52,,,,63819c1e-6168-11ea-8e16-22000a946868,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Asparagus - Knight,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/asparagus.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70920
1202,Asparagus - Green headed beasts,Asparagus,officinalis     ,Vegetables and melons,Leafy or stem vegetables,1.5,0.45,,0.5,0.957,0.3,0.5,,,47,,2.2,0.12,20,24,2.14,14,52,202,2,0.54,0.189,,0.158,,38,,5.6,0.143,0.141,0.978,,0.091,52,,,,e0309a1a-a116-11ea-a0a6-22000ba8027d,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Asparagus - Green headed beasts,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/asparagus.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70920
1334,Asparagus - My own,Asparagus,officinalis     ,Vegetables and melons,Leafy or stem vegetables,1.5,0.5,,0.5,0.957,0.3,0.5,,,50,,2.2,0.12,20,24,2.14,14,52,202,2,0.54,0.189,1,0.158,1,38,1,5.6,0.143,0.141,0.978,1,0.091,52,,1,,17d85650-6373-11eb-8c1a-22000ab2b8c4,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Asparagus - My own,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/asparagus.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70920
1335,Asparagus - my own kind,Asparagus,officinalis     ,Vegetables and melons,Leafy or stem vegetables,1.5,0.5,,0.5,0.957,0.3,0.5,,,50,,2.2,0.12,20,24,2.14,14,52,202,2,0.54,0.189,1,0.158,1,38,1,5.6,0.143,0.141,0.978,1,0.091,52,,1,,b4c9ceb6-2e6e-11ea-9a69-22000b628b95,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Asparagus - my own kind,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/asparagus.webp,,,,,,,ANNUAL,SEED,,,,,,,,,70920
57,Cabbage, Chinese,Brassica,pekinensis,Vegetables and melons,Leafy or stem vegetables,0.65,0.45,,0.7,1.05,0.95,0.4,,,12,,1.5,0.2,13,105,0.8,19,37,252,65,0.19,0.021,,0.159,,223,,45,0.04,0.07,0.5,,0.194,66,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,CABBAGE_CHINESE,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/cabbage_chinese.webp,true,,0.006300000000,,0.000010000000,3.180000000000,ANNUAL,SEED,true,6,42,,,ROW_METHOD,0.254000000000,,704
58,Broccoli,Brassica,oleracea,Vegetables and melons,Leafy or stem vegetables,0.5,0.45,,0.7,1.05,0.95,0.3,,,39,,2.82,0.37,34,47,0.73,21,66,316,33,0.41,0.049,,0.21,,31,,89.2,0.071,0.117,0.639,,0.175,63,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,BROCCOLI,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/broccoli.webp,true,,0.006300000000,2.050000000000,0.000010000000,1.130000000000,ANNUAL,SEED,true,8,42,,,ROW_METHOD,0.525000000000,,7041000
1397,Broccoli - Spring Raab Broccoli Raab,Brassica ,rapa,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,24e8ee66-97cd-11eb-ae5e-121a0e444ae7,true,,,cc701822-97cc-11eb-87ad-121a0e444ae7,cc701822-97cc-11eb-87ad-121a0e444ae7,2021-04-07 23:18:25.236+00,2021-04-07 23:18:25.236+00,Broccoli - Spring Raab Broccoli Raab,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/broccoli.webp,,,,,,,ANNUAL,SEED,,,,,,,,,7041000
1107,Broccoli - Imperial,Brassica,oleracea,Vegetables and melons,Leafy or stem vegetables,0.5,0.45,,0.7,1.05,0.95,0.3,,,39,,2.82,0.37,34,47,0.73,21,66,316,33,0.41,0.049,,0.21,,31,,89.2,0.071,0.117,0.639,,0.175,63,,,,392dcd3c-42fc-11ea-a6f7-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Broccoli - Imperial,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/broccoli.webp,,,,,,,ANNUAL,SEED,,,,,,,,,7041000
1143,Broccoli - Everest ,Brassica,oleracea,Vegetables and melons,Leafy or stem vegetables,0.5,0.45,,0.7,1.05,0.95,0.3,,,39,,2.82,0.37,34,47,0.73,21,66,316,33,0.41,0.049,,0.21,,31,,89.2,0.071,0.117,0.639,,0.175,63,,,,bffaf254-5b25-11ea-a6b6-22000a946868,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Broccoli - Everest ,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/broccoli.webp,,,,,,,ANNUAL,SEED,,,,,,,,,7041000
1737,Hibiscus,,,Other crops,,58,,,5,6,2,8,,,,,5,6,368,0.9,0.45248,0.045454,2,0.0054545,545844,2584,,,,,,,,,,,,,,,,,0ad0ce20-3112-11ec-b36e-0242ac130002,true,,,111582581974837730105,111582581974837730105,2021-10-20 18:59:49.141+00,2021-10-20 18:59:49.141+00,Hibiscus,https://litefarmbeta.nyc3.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
